GPA,Absences,Engagement_Ratio,StudyTimeWeekly,Support_Index,ParentalEducation,ParentalSupport,Age,Ethnicity,Activity_Score,GradeClass
0.6306736369728707,0.2413793103448275,1.2498398545124096,0.3029353219781974,4,1,4,0.0,2,0,2.0
0.6189635275500612,0.3448275862068966,1.917372586726082,0.6630803335267544,3,4,2,0.333333333333333,2,0,3.0
0.195702308512856,0.9310344827586208,0.16996377702175502,0.158412101004173,4,3,3,0.6666666666666661,2,1,4.0
0.1916012173730084,0.8620689655172413,0.7981467921699611,0.6888557262490329,0,2,0,0.333333333333333,1,1,4.0
0.3209055193869576,0.5862068965517241,0.21846223416333926,0.1282825305368105,1,2,0,0.0,3,1,4.0
0.1607864831875901,0.8275862068965517,0.5138783747178586,0.4257925333136353,2,1,2,0.333333333333333,0,1,4.0
0.4173075543246,0.6206896551724138,0.3980078070729418,0.2474373363351058,3,2,2,0.333333333333333,0,0,4.0
0.8205175126484382,0.1724137931034483,4.320201789964017,0.7491825793699669,3,2,3,0.333333333333333,0,0,1.0
0.1859285042411791,0.7241379310344828,0.36170127219402376,0.2622833121713147,2,2,2,0.333333333333333,2,1,4.0
0.8312667107947271,0.0344827586206896,24.87624807824017,0.8826779059485895,2,4,2,0.0,2,1,1.0
0.296129941100416,0.9310344827586208,0.9578963442103361,0.8927924237124544,2,2,2,1.0,0,3,4.0
0.4041340246863036,0.4137931034482758,0.47400553382204713,0.1966142264257036,1,1,1,0.333333333333333,0,0,4.0
0.3957709927209757,0.7586206896551724,0.808954586188494,0.6144986406602184,4,2,4,0.333333333333333,2,0,4.0
0.046062872272591,0.8275862068965517,0.10592208765370464,0.0877655808355472,2,1,2,0.6666666666666661,0,0,4.0
0.1180452605522563,0.9310344827586208,0.42051476666962173,0.391934263045283,3,1,2,0.333333333333333,2,0,4.0
0.3248388794521824,0.8620689655172413,0.827383205530942,0.7140887672839292,3,1,3,0.6666666666666661,3,2,4.0
0.594907070801733,0.3448275862068966,1.9088365345004572,0.6601283311898306,2,2,2,1.0,0,1,3.0
0.8915707824917776,0.0,625.3658419882003,0.6253658419882002,3,2,3,0.0,0,0,0.0
0.0695868927174085,0.7931034482758621,0.3561409314324933,0.2828127417227203,1,2,1,0.0,2,0,4.0
0.6053867206928867,0.0344827586206896,10.664519786197056,0.3784065813791984,1,2,1,1.0,2,0,3.0
0.1544201058978428,1.0,0.10290867949162158,0.1030115881711132,4,2,4,0.0,1,2,4.0
0.451181664459346,0.5517241379310345,1.3022706299960014,0.719796411317445,3,1,3,1.0,3,0,4.0
0.6588020324095633,0.2413793103448275,2.0810980187424057,0.5044151025427712,2,3,2,1.0,0,1,2.0
0.8590063471923932,0.0344827586206896,19.99639996206303,0.7095274331366491,3,1,3,1.0,1,1,1.0
0.6843444815406899,0.1724137931034483,1.4368913801000607,0.2491767845008002,4,1,4,0.0,2,2,2.0
0.2866740199488138,0.7241379310344828,0.4478572304547739,0.3247582654908083,2,2,1,0.6666666666666661,2,2,4.0
0.6013168814410371,0.1379310344827586,2.408004904220177,0.3345466123828652,0,1,0,1.0,0,0,3.0
0.3813205122315478,0.5172413793103449,0.04962766898307325,0.0257191116257451,3,0,2,0.333333333333333,2,1,4.0
0.611539270158956,0.2413793103448275,1.408482436493393,0.3413870015900709,1,2,1,0.0,1,2,3.0
0.4882382530637366,0.6206896551724138,1.2935313224361336,0.8041750418000363,2,2,1,1.0,0,2,4.0
0.573271797847248,0.5172413793103449,1.733317795363658,0.8982770050524282,3,2,3,1.0,0,1,3.0
0.3679180073699408,0.4137931034482758,1.2506502352511937,0.5187610924081588,0,4,0,0.333333333333333,2,1,4.0
0.2766783744384177,0.8620689655172413,0.5283151182414456,0.4559723825677635,4,2,3,0.6666666666666661,0,1,4.0
0.3014642439264088,0.6551724137931034,0.04694979804018179,0.0308071623071248,2,3,2,0.6666666666666661,0,2,4.0
0.6397675887544371,0.2068965517241379,4.233653907748894,0.8801620486144166,2,1,2,0.6666666666666661,0,0,2.0
0.6144127556239269,0.5172413793103449,0.025031348014552982,0.0129722803210592,3,2,3,1.0,2,3,3.0
0.3066853214428191,0.7586206896551724,1.2450728968664162,0.9457831325886304,3,3,2,1.0,1,0,4.0
0.3976082745891348,0.5172413793103449,0.9449760452873348,0.4897256891249433,1,2,1,1.0,2,1,4.0
0.0776673831494965,0.9655172413793104,0.3541319562692587,0.3422746414576225,1,2,1,0.0,0,1,4.0
0.6929526647176228,0.3793103448275862,2.432823350111114,0.9252278871853612,4,1,3,0.333333333333333,1,1,2.0
0.3956707479160993,0.4482758620689655,0.054234254862433724,0.0243661416069879,1,0,1,1.0,1,1,4.0
0.2763967745357767,0.7931034482758621,0.7329527727279755,0.5820403242466397,1,2,0,0.333333333333333,2,2,4.0
0.5750740337918416,0.5862068965517241,0.9358040732321812,0.5495106056231315,4,1,4,0.333333333333333,3,0,3.0
0.2479709245119153,0.896551724137931,0.24457600025130305,0.2195196107083161,5,3,4,0.6666666666666661,0,2,4.0
0.0412776553879693,0.9310344827586208,0.4606348101472152,0.4293275270161752,2,1,2,0.0,1,3,4.0
0.2473324801496889,0.5862068965517241,1.1119775073333846,0.6529608611165588,0,4,0,1.0,0,0,4.0
0.5575633803334462,0.5172413793103449,1.4045850774835167,0.7279141079137853,3,4,3,0.6666666666666661,1,2,3.0
0.3458820194736662,0.6551724137931034,0.0010131407989120605,0.0006647950435344,3,1,3,0.6666666666666661,0,1,4.0
0.5328513157452693,0.5172413793103449,1.8097308380463148,0.9378774056895886,1,1,1,1.0,0,2,3.0
0.46706923074954,0.4137931034482758,0.3969728439213115,0.1646615979148088,1,3,1,0.333333333333333,0,2,4.0
0.3118704859095698,0.8620689655172413,0.27088916901285776,0.2337960348697523,3,4,3,0.6666666666666661,1,2,4.0
0.0749768868996264,0.9655172413793104,0.27285949539158305,0.2637234067700235,4,2,4,0.333333333333333,0,0,4.0
0.6762989236986366,0.2758620689655172,0.13656880220985337,0.0378107211359625,3,1,3,0.0,2,2,2.0
0.2244845230200033,0.8620689655172413,0.14267768015742044,0.1231406778158647,1,2,1,0.333333333333333,0,3,4.0
0.3479329478406481,0.9310344827586208,1.0594359011368923,0.9874307921320368,2,2,2,0.0,0,2,4.0
0.5376365414983055,0.2758620689655172,1.1396511475826885,0.3155261746186691,3,1,3,0.333333333333333,2,0,3.0
0.3621853103816387,0.4137931034482758,0.2781645456600178,0.1153807351635984,1,2,1,0.6666666666666661,0,0,4.0
0.0,0.9655172413793104,0.11077024776006691,0.1070613542919626,1,0,1,0.6666666666666661,0,2,4.0
0.772928757089121,0.1034482758620689,6.895605074251884,0.7202340610313429,2,0,1,0.0,1,0,1.0
0.644231923863043,0.2758620689655172,3.089979284125461,0.8554980576635628,2,1,2,1.0,0,0,2.0
0.4889681316407092,0.4827586206896551,0.5316592901369778,0.2571947648735055,2,1,2,0.0,0,0,4.0
0.4696770860806659,0.4482758620689655,0.046476253940624664,0.0208806590549103,3,1,3,0.0,0,1,4.0
0.4076000329015136,0.6206896551724138,0.3591720709187827,0.2232935609170598,4,2,3,0.333333333333333,3,2,4.0
0.5931870275901667,0.3793103448275862,0.14863588565495262,0.0565277649271887,4,1,4,0.333333333333333,1,1,3.0
0.319842652869213,0.6896551724137931,0.1498010875698842,0.1034608959633521,4,1,3,0.0,1,1,4.0
0.0387511971027885,0.8620689655172413,0.5004828641902962,0.4319512278558249,1,1,1,0.6666666666666661,1,1,4.0
0.3195867584174298,0.8275862068965517,0.2777378626946554,0.2301297621617198,3,4,2,0.333333333333333,0,3,4.0
0.6639983914786999,0.1724137931034483,2.9783446518801573,0.5164860432519073,2,2,2,1.0,0,1,2.0
0.6705790131567544,0.0689655172413793,3.6265328008889988,0.2537322432070268,0,2,0,0.333333333333333,2,2,2.0
0.4112049848708218,0.8620689655172413,1.0909504903252765,0.9415655111155636,4,2,4,0.333333333333333,0,1,4.0
0.3490696095944723,0.8275862068965517,1.0945540816288377,0.9069324147399772,1,4,0,1.0,0,2,4.0
0.4023716996984836,0.7241379310344828,0.782478348713823,0.5674047308656202,3,1,2,0.0,0,1,4.0
0.296841881162299,0.6551724137931034,0.5406787734864071,0.3547784958852704,2,2,2,1.0,0,2,4.0
0.5049492556783182,0.5172413793103449,0.7362054010101395,0.3815321024752203,2,2,2,0.0,3,2,3.0
0.060406407055221,1.0,0.41186093687562353,0.4122727978124991,3,2,3,0.0,0,1,4.0
0.3119312985513226,0.6551724137931034,1.110017326166709,0.728362748262976,2,0,2,0.0,1,0,4.0
0.2131705908506878,0.7931034482758621,0.56932789283419,0.4521052428992608,1,2,1,1.0,0,1,4.0
0.2414252472372914,0.7586206896551724,1.1290659089414075,0.857661824416216,1,0,1,0.0,3,0,4.0
0.605950187909958,0.5517241379310345,1.709943568993805,0.9451270850828172,5,2,4,0.6666666666666661,0,2,3.0
0.4354920418223589,0.5172413793103449,0.6488856957550942,0.3362794179828728,1,2,1,1.0,0,1,4.0
0.7114814439356512,0.1724137931034483,3.236686495342867,0.561286082244113,1,1,1,0.6666666666666661,2,1,2.0
0.5098910995112408,0.2413793103448275,0.3924134922363016,0.0951129116182401,2,3,2,0.0,2,0,3.0
0.3855159349101094,0.6206896551724138,0.32274397195532967,0.2006465886338841,2,0,1,0.333333333333333,0,1,4.0
0.1826949005907359,1.0,0.41347466133048305,0.4138881359918135,3,3,2,0.0,0,1,4.0
0.12499694459829,0.8275862068965517,0.2490831317229769,0.2063868473162556,3,2,3,0.6666666666666661,0,1,4.0
0.2807223452688587,0.8620689655172413,1.0167381726330524,0.8775151628562988,4,1,3,0.6666666666666661,0,0,4.0
0.7398731820259768,0.0344827586206896,4.464571420214152,0.1584153100482881,4,1,3,1.0,0,1,2.0
0.575051309893992,0.4482758620689655,1.0152597330921942,0.4561316918089034,1,4,1,0.333333333333333,0,3,3.0
0.3381801908980625,0.7241379310344828,0.8361754998021307,0.6063425719082416,2,0,2,1.0,0,1,4.0
0.533515509520655,0.3793103448275862,1.8211607723468433,0.6926062813177012,1,1,0,0.6666666666666661,0,1,3.0
0.3249485800842486,0.5517241379310345,0.6937580135360703,0.3834567999644714,0,1,0,0.0,1,2,4.0
0.1869584860309434,0.9310344827586208,0.9334903164836232,0.870045164283995,2,2,2,0.333333333333333,3,1,4.0
0.1332308009447493,0.896551724137931,0.6338570812123284,0.5689195160991619,1,2,1,0.0,1,3,4.0
0.5184424475792891,0.4827586206896551,0.9094620019658569,0.4399600836406553,3,1,3,0.0,0,0,3.0
0.4978448409975354,0.5862068965517241,0.11455082753632197,0.0672650359350354,4,1,3,0.333333333333333,0,2,4.0
0.4749898998843256,0.5172413793103449,0.8975947024338574,0.4651707166509808,3,1,3,1.0,3,2,4.0
0.6537209854572956,0.4137931034482758,1.9808100438102048,0.82162634541355,3,1,3,0.0,0,2,2.0
0.4525676860721906,0.6896551724137931,0.8907404699127691,0.6151945128235466,1,2,0,0.6666666666666661,0,3,4.0
0.3954828701588615,0.5517241379310345,1.5072004919666635,0.8330660926115051,2,2,2,0.0,1,1,4.0
0.567833200825522,0.2413793103448275,2.0403004795061204,0.4945266231189144,1,1,1,0.333333333333333,1,1,3.0
0.8409176227739035,0.0,118.5449828778018,0.1185449828778018,3,1,2,0.333333333333333,1,1,1.0
0.1203246201163127,0.9655172413793104,0.014073868398524238,0.0136026364600771,1,1,1,0.333333333333333,0,2,4.0
0.0499818448628047,0.8275862068965517,0.3663049074439777,0.3035151938265979,0,4,0,1.0,0,2,4.0
0.317002187680617,0.8620689655172413,0.8095991337088646,0.6987398868137645,2,4,2,0.0,3,3,4.0
0.2206381135000293,0.896551724137931,0.8814148051788172,0.7911153780689459,3,3,3,1.0,0,1,4.0
0.780034159846238,0.0689655172413793,4.231225763944223,0.2960398991394078,4,1,3,1.0,1,0,1.0
0.4510386729440548,0.5172413793103449,0.9574124739761343,0.4961707610823215,2,0,2,0.333333333333333,2,2,4.0
0.1704259108764696,0.9310344827586208,0.45229020855893654,0.4215500705910171,2,1,2,0.333333333333333,1,3,4.0
0.7245654542906985,0.0344827586206896,11.581449323716738,0.4109417708311898,2,1,2,1.0,0,2,2.0
0.4325795006978424,0.4827586206896551,0.4786720870682533,0.2315617486027767,3,2,3,0.0,0,1,4.0
0.8901979180320533,0.0,136.4749687166636,0.1364749687166636,1,2,0,0.6666666666666661,1,2,0.0
0.632193643601707,0.2758620689655172,0.7110463140089966,0.1968617536268356,4,3,3,1.0,2,1,2.0
0.3980969645508277,0.5172413793103449,0.10679020116601999,0.0553431011491074,3,3,2,0.0,3,1,4.0
0.5935327430037537,0.1034482758620689,1.8986009419102985,0.1983055949326307,1,1,1,0.333333333333333,0,2,3.0
0.4526023700102859,0.3793103448275862,0.024081874287575977,0.0091585859144026,1,2,0,0.333333333333333,0,1,4.0
0.707456607825393,0.0,627.926513193753,0.6279265131937529,1,1,1,0.0,3,0,2.0
0.7619005222047016,0.0,316.6861764586948,0.3166861764586948,3,0,2,0.6666666666666661,2,1,1.0
0.906480432586699,0.2068965517241379,4.686034442833371,0.9742104019255996,4,2,3,0.333333333333333,2,2,0.0
0.2318303863309718,0.5862068965517241,0.3301848662209431,0.1938868305819462,2,0,2,0.333333333333333,0,1,4.0
0.3329897371910687,0.7586206896551724,0.45571849074304316,0.3461731942268447,2,2,2,0.333333333333333,1,1,4.0
0.1948879303796533,0.9310344827586208,0.3843201051218346,0.3581995903909679,4,1,4,0.0,2,3,4.0
0.2203396116578035,0.7586206896551724,0.011069107343576877,0.008408322954195,1,2,1,1.0,1,1,4.0
0.5995302714844233,0.4827586206896551,1.7366505823738272,0.8401196903490489,2,2,1,0.333333333333333,0,0,3.0
0.189703567196134,0.8620689655172413,0.03705190396171171,0.0319783484226787,2,1,2,1.0,0,1,4.0
0.2572163989908449,1.0,0.9402673664867621,0.9412076338532488,3,3,3,0.6666666666666661,1,1,4.0
0.3611191737959397,0.8275862068965517,1.077795946983497,0.8930468555195327,3,1,3,0.333333333333333,0,1,4.0
0.5535168647903362,0.4137931034482758,1.2924144060524414,0.5360845824277523,3,2,2,0.333333333333333,0,0,3.0
0.6279795218830656,0.5172413793103449,1.0500271557226628,0.544167521495031,4,2,4,0.6666666666666661,3,2,2.0
0.6725374507526136,0.2068965517241379,3.1480874159210206,0.6544765182961321,3,2,3,0.333333333333333,0,0,2.0
0.4013185965438587,0.5172413793103449,0.7476091898049759,0.3874420177096201,0,4,0,1.0,2,1,4.0
0.677472371854527,0.4137931034482758,1.5620157085354862,0.6479133433783918,3,1,3,0.0,0,3,2.0
0.3821408753354687,0.4482758620689655,0.09964247737013902,0.0447669599191566,0,2,0,1.0,1,1,4.0
0.4446423005717539,0.5517241379310345,0.097800803081759,0.0540568645723281,4,2,3,0.0,3,1,4.0
0.5304910147158931,0.3793103448275862,1.2034989325690224,0.4577030940449568,1,3,1,0.0,0,1,3.0
0.1014762078571063,0.9655172413793104,0.569261624661976,0.5502011750913975,3,1,3,1.0,0,0,4.0
0.2809815819353035,0.7931034482758621,1.1192310697410246,0.8887852518988295,2,2,2,1.0,0,1,4.0
0.2175826027579546,0.7931034482758621,0.13188212231086183,0.1047280480929944,3,2,3,1.0,0,0,4.0
0.4557073020171443,0.6551724137931034,1.2550674370366028,0.8235406296334316,2,1,2,1.0,2,2,4.0
0.5577957329865623,0.4137931034482758,0.506845186544491,0.2102358878946097,3,2,3,0.6666666666666661,3,1,3.0
0.2417419293727861,0.7931034482758621,0.4967661832131288,0.3944837390763843,1,1,1,0.333333333333333,0,2,4.0
0.422964736540585,0.6551724137931034,0.4829728562077781,0.3169134648544072,4,2,4,0.0,0,1,4.0
0.5174395514653154,0.4827586206896551,0.8280210942192135,0.4005623424414257,3,3,3,1.0,0,0,3.0
0.2644690316980169,0.7931034482758621,0.18966747635503256,0.1506155969993119,2,2,1,1.0,2,2,4.0
0.3303568017532741,0.6896551724137931,0.7298808927164286,0.5040960138005983,4,2,4,1.0,0,0,4.0
0.8792351801789741,0.1034482758620689,7.683335518253809,0.802511147751406,3,2,2,0.6666666666666661,1,2,0.0
0.2622892506188026,0.7241379310344828,0.6095235453827831,0.441988642615674,4,0,3,1.0,1,2,4.0
0.8715353322744506,0.0344827586206896,13.84121870958717,0.4911246224884544,3,1,3,1.0,1,1,1.0
0.1467093513709717,0.9310344827586208,0.9116511530404569,0.8496903108803624,1,2,0,1.0,0,2,4.0
0.5897039743637634,0.5862068965517241,1.203692952913033,0.7068168032812426,4,1,4,0.333333333333333,2,1,3.0
0.7880555714248912,0.0344827586206896,13.836727786697992,0.4909652721555935,2,1,2,0.6666666666666661,0,0,1.0
0.1469587708359383,0.8275862068965517,0.3113000987068578,0.2579389679940375,1,2,1,1.0,0,0,4.0
0.6672233322722325,0.4827586206896551,1.8312666639749597,0.8858910354794726,3,1,3,0.0,2,3,2.0
0.076093008563321,1.0,0.5770537146225446,0.5776307683371671,3,1,3,0.0,2,0,4.0
0.0701675769703537,0.8620689655172413,0.25646724506487284,0.2213489198871966,0,2,0,0.0,0,1,4.0
0.2182727993390874,0.6206896551724138,0.433296905623083,0.2693762038440884,1,1,1,0.6666666666666661,0,1,4.0
0.5826958707362813,0.4827586206896551,1.6619928322096449,0.8040033601058312,3,3,3,0.6666666666666661,0,0,3.0
0.0797127271296267,0.8620689655172413,0.051147033638935496,0.0441434174120316,0,3,0,0.0,0,3,4.0
0.4480723301338574,0.6551724137931034,1.5135955669074979,0.9931796566442336,4,2,4,1.0,0,0,4.0
0.6433047841264532,0.3103448275862069,0.4189843955452507,0.1304486243923472,3,1,3,0.6666666666666661,0,1,2.0
0.2711225314556542,0.9310344827586208,0.8550441973640912,0.7969306762260008,2,2,2,0.0,0,1,4.0
0.2716741700704531,0.7931034482758621,0.49763818962372947,0.3951762023739609,2,3,2,0.0,2,3,4.0
0.2510281656719225,0.6551724137931034,0.750914030569331,0.4927290719897862,2,2,2,1.0,1,2,4.0
0.7061512231294635,0.3448275862068966,2.5492759572456225,0.8816099508695293,3,1,2,0.333333333333333,1,1,2.0
0.341093445529299,0.8620689655172413,0.47891065248327236,0.4133329214139249,4,2,3,0.6666666666666661,0,3,4.0
0.6518216001976112,0.3103448275862069,1.728176089222506,0.5380586865375865,4,3,4,1.0,3,1,2.0
0.1421170209483323,0.9655172413793104,0.051011446032686994,0.0493034420982822,3,2,2,0.0,2,2,4.0
0.1434490483321374,0.7586206896551724,0.0030242521579558947,0.0022972845099176,2,2,2,0.0,2,1,4.0
0.564517758799512,0.1379310344827586,1.7636690802041932,0.2450283697980239,1,2,1,1.0,2,0,3.0
0.7100232437753285,0.2758620689655172,2.4608372751219747,0.6813124993777355,4,2,3,0.6666666666666661,3,0,2.0
0.4207793157104121,0.6551724137931034,0.1849382733982561,0.1213513932584626,3,0,3,0.333333333333333,1,2,4.0
0.4302267875188351,0.6206896551724138,0.1831136058514377,0.1138398344791576,4,2,3,0.333333333333333,0,1,4.0
0.3844459773301819,0.4137931034482758,0.9917717877921087,0.4113800977707336,0,0,0,0.0,1,0,4.0
0.5158658768783246,0.5862068965517241,1.1044298168594413,0.6485288052172216,3,2,3,0.6666666666666661,2,1,3.0
0.4696368774871102,0.5517241379310345,1.289680592188908,0.7128375935240002,2,1,2,0.333333333333333,2,1,4.0
0.2158177147617951,0.896551724137931,0.1989889843802793,0.1786029060149755,3,2,3,0.6666666666666661,1,3,4.0
0.628321533252908,0.1724137931034483,0.45917190692096305,0.0796267420657077,3,1,3,0.6666666666666661,0,0,2.0
0.6930408174050946,0.3103448275862069,3.023737667419082,0.9414250827285136,3,2,3,0.0,0,3,2.0
0.7220964839473406,0.0344827586206896,7.353236535453066,0.260913117068317,3,2,2,0.333333333333333,3,0,2.0
0.3342902623734242,0.7931034482758621,1.0757722917323205,0.8542744864242624,3,1,3,1.0,1,1,4.0
0.5926529036736916,0.1724137931034483,4.984788608176624,0.864431100362767,0,1,0,0.0,1,0,3.0
0.2136161619428287,0.9310344827586208,0.8297522163586412,0.7733576777916453,3,1,3,0.333333333333333,0,1,4.0
0.0806604567486119,0.9310344827586208,0.18129670885230292,0.1689747842609964,1,3,0,0.333333333333333,0,0,4.0
0.458556749272326,0.6896551724137931,1.1911779156718,0.8226931887238098,2,2,2,0.333333333333333,2,2,4.0
0.4975151131120002,0.4137931034482758,1.8565445708745785,0.7700818842431139,1,2,1,0.333333333333333,1,0,4.0
0.5567458484477592,0.5862068965517241,1.0172836990496725,0.5973560038316162,4,1,3,0.333333333333333,2,1,3.0
0.65209672456741,0.2068965517241379,1.6235802880953103,0.3375367433422974,2,2,2,0.6666666666666661,0,1,2.0
0.8515847705681782,0.0344827586206896,7.405214998011447,0.2627574563087506,3,3,3,0.0,1,1,1.0
0.2167585934819246,0.9655172413793104,0.12620202142159373,0.1219764296008914,4,3,3,0.6666666666666661,0,1,4.0
0.5415228312896387,0.4482758620689655,1.1358057732440754,0.51029011791714,4,2,3,1.0,2,1,3.0
0.6057320832276971,0.1379310344827586,4.217061481796481,0.5858807141433799,1,0,1,0.333333333333333,0,1,3.0
0.3773894694441173,0.5862068965517241,0.6125594676351234,0.3596991439433971,3,1,3,0.0,0,1,4.0
0.610964316079685,0.3448275862068966,1.3759821338820415,0.4758525800242412,3,0,2,0.333333333333333,1,1,3.0
0.5009570946577356,0.3103448275862069,1.1687344000390456,0.3638794102742256,0,1,0,0.0,3,0,3.0
0.6163266223667655,0.3448275862068966,1.8555199112880039,0.6416899720795652,2,1,1,0.6666666666666661,0,1,3.0
0.2111980004679171,0.896551724137931,1.0052259334624236,0.9022422697273595,1,1,1,0.0,2,2,4.0
0.6827647246121827,0.0344827586206896,4.6235354409869025,0.1640557920267419,0,1,0,1.0,0,1,2.0
0.4340028723435505,0.4827586206896551,0.7892248635724286,0.3817943314157793,2,3,2,1.0,0,0,4.0
0.6474176827139512,0.2068965517241379,0.6781143607482122,0.1409776372741714,1,2,0,0.0,0,1,2.0
0.6855902807754024,0.2758620689655172,2.259642228199308,0.6256092224211117,3,3,2,0.0,0,1,2.0
0.6239798599265907,0.1379310344827586,5.251925334641152,0.7296554197679034,1,2,1,0.0,1,0,3.0
0.7133592985504489,0.2068965517241379,4.487477167801384,0.9329310291267082,2,1,1,0.0,0,1,2.0
0.3978369979864232,0.6551724137931034,0.4254058555418121,0.2791395870725911,4,2,4,1.0,0,1,4.0
0.8024183320901145,0.0344827586206896,26.80881003888556,0.9512505355176966,2,1,2,0.333333333333333,3,1,1.0
0.7819044662960103,0.0689655172413793,0.904481289391076,0.0632825012473963,2,2,1,0.0,0,1,1.0
0.863318974189307,0.0344827586206896,17.012603630052748,0.6036541081146293,3,1,2,0.0,2,3,1.0
0.2056933917416845,0.6896551724137931,0.08274100448068698,0.0571455027152993,2,4,1,1.0,0,1,4.0
0.3043338070112398,0.7241379310344828,1.2339013141725503,0.8947486460598124,1,1,0,1.0,1,0,4.0
0.1906710778067627,0.7586206896551724,0.6981973556099773,0.5303651567838686,0,1,0,0.6666666666666661,0,1,4.0
0.5364621677213598,0.6206896551724138,1.0778124389034767,0.6700648434824408,4,3,4,0.0,0,2,3.0
0.824782750458336,0.1034482758620689,7.970231020478661,0.832476888311374,4,0,3,0.6666666666666661,0,0,1.0
0.2927030711507685,0.7931034482758621,0.18943439829236056,0.1504305089060266,3,2,3,1.0,0,2,4.0
0.3561489132178819,0.6551724137931034,0.05880014524159812,0.0385830332345645,4,2,4,1.0,0,1,4.0
0.7256648417139366,0.2068965517241379,4.232097541558562,0.8798384854502264,4,3,4,0.333333333333333,1,0,2.0
0.1728693546848237,0.9310344827586208,0.3382303387399091,0.3152423388207243,3,4,3,0.0,2,1,4.0
0.4716356250195701,0.7241379310344828,0.17799961793797542,0.1290742746764719,4,4,3,0.6666666666666661,2,3,4.0
0.6588353378152763,0.2068965517241379,2.255673876509777,0.4689468207406015,2,0,2,1.0,1,1,2.0
0.3750848547336368,0.5517241379310345,1.0836163431113675,0.5989409090942106,2,3,1,1.0,0,0,4.0
0.3088884540297252,0.6206896551724138,0.04978901381810027,0.0309533148319493,2,2,2,0.6666666666666661,0,1,4.0
0.1511533513777152,0.7241379310344828,0.37945711675476607,0.2751587485598612,2,2,2,0.333333333333333,0,0,4.0
0.3470347440641697,0.5172413793103449,0.0632614253605931,0.0327846883360122,4,1,4,1.0,0,0,4.0
0.8251380515698143,0.0689655172413793,6.0139004374348675,0.4207656547432877,2,2,2,0.0,1,1,1.0
0.542160398363635,0.4827586206896551,1.8523205024662934,0.896076011348263,3,4,3,1.0,1,1,3.0
0.6993168699329833,0.4482758620689655,2.189587987340917,0.9837290305884416,2,3,2,0.0,0,2,2.0
0.4293646538468858,0.4827586206896551,1.3182750464756015,0.6377269181726279,1,2,1,0.6666666666666661,0,0,4.0
0.4219751230835211,0.4482758620689655,0.3600696448023017,0.1617706000734203,2,0,2,0.0,2,1,4.0
0.738036465867505,0.2068965517241379,4.361966182604205,0.9068377281007156,2,1,2,0.6666666666666661,2,1,2.0
0.2408437523128683,0.8275862068965517,0.6236989352399746,0.5167883349959086,2,3,2,0.0,0,1,4.0
0.8337429569964789,0.0689655172413793,2.199271257942288,0.1538731511160311,2,2,2,0.6666666666666661,3,1,1.0
0.110910163803118,1.0,0.9218114461962109,0.922733257642407,1,2,1,0.0,3,0,4.0
0.488947934708853,0.5517241379310345,1.371908301933127,0.758286833506417,3,0,2,0.333333333333333,0,1,4.0
0.712587834806336,0.3103448275862069,2.352675800305046,0.7324934414122158,3,2,3,0.0,0,2,2.0
0.5925168555576332,0.4827586206896551,1.4675562384312109,0.7099429816879812,3,2,2,0.0,1,1,3.0
0.0381476948084195,0.9655172413793104,0.2074636693895062,0.2005172134247748,3,3,2,0.333333333333333,3,0,4.0
0.5307607817425772,0.1724137931034483,1.217875125486813,0.2111963450370063,0,2,0,1.0,2,0,3.0
0.2305033078857339,0.9310344827586208,0.7392765823145026,0.6890312670130583,2,1,1,1.0,0,3,4.0
0.3572483095277825,0.5517241379310345,0.39788821763644106,0.2199224220860177,2,2,2,0.0,0,1,4.0
0.4733602288854787,0.5517241379310345,0.7944705302832396,0.4391230389624154,3,0,2,0.333333333333333,1,1,4.0
0.4848961665085124,0.4482758620689655,1.7424657623351876,0.7828478074987986,3,4,2,0.0,1,0,4.0
0.377819249291487,0.7931034482758621,0.988285271804387,0.7848007422201113,3,1,3,0.6666666666666661,0,2,4.0
0.2064010435981971,0.8275862068965517,0.5475952670050884,0.4537298852022507,1,2,1,0.6666666666666661,2,1,4.0
0.4410885771634294,0.5862068965517241,1.3505420926277993,0.7930476308744411,0,1,0,0.0,1,1,4.0
0.3238987251239698,0.8275862068965517,1.0132112419490333,0.8395328597514939,2,2,2,1.0,2,1,4.0
0.6184292945195369,0.1379310344827586,4.717991887235532,0.655475493574895,2,2,2,1.0,2,0,3.0
0.0049496212543522,0.9655172413793104,0.23655607810102605,0.2286355280377124,2,2,2,0.0,2,1,4.0
0.5507396264278193,0.2413793103448275,1.1315893849497949,0.2742738547176588,3,1,3,0.0,0,0,3.0
0.7600063589952666,0.2068965517241379,1.515898933026919,0.3151501609385963,3,1,3,0.6666666666666661,1,1,1.0
0.2672699966412099,0.7586206896551724,0.1538734815796246,0.1168854801971569,2,1,1,1.0,0,1,4.0
0.9854400056110654,0.1034482758620689,2.617761881971663,0.2734207151893849,5,2,4,0.0,1,1,0.0
0.3706489932673725,0.5862068965517241,0.3571265411028485,0.2097071678772554,1,0,1,0.6666666666666661,0,1,4.0
0.7605688423334163,0.1379310344827586,3.2807589755775397,0.4557992383655829,3,2,3,1.0,1,1,1.0
0.5259916275858366,0.5172413793103449,1.7548364473209368,0.9094288609236676,3,3,3,0.333333333333333,0,1,3.0
0.4468805822539127,0.4482758620689655,0.23270229384817842,0.1045475236740661,3,3,3,0.6666666666666661,0,0,4.0
